405814,-500,124,16224,149,156,38
406311,-492,132,16272,152,163,31
406809,-492,68,16200,151,174,24
407307,-484,140,16268,156,137,20
407804,-596,116,16140,165,149,-4
408303,-548,60,16264,152,155,-10
408801,-508,104,16136,153,162,8
409302,-548,176,16140,153,161,9
409800,-488,180,16140,161,141,20
410298,-464,100,16152,160,168,-1
410796,-532,140,16140,140,171,14
411293,-588,104,16144,143,152,23
411792,-480,40,16180,135,158,9
412290,-600,60,16072,157,151,25
412787,-532,96,16092,128,134,10
413285,-576,72,16216,130,134,32
413783,-496,208,16320,152,165,16
414281,-484,140,16140,151,164,-4
414779,-628,120,16148,145,140,22
415277,-464,132,16252,132,172,42
415774,-504,104,16088,166,156,18
416272,-512,128,16224,126,162,19
416771,-524,144,16104,170,135,8
417271,-456,76,16200,137,148,3
417769,-472,120,16176,152,143,-9
418268,-540,128,16268,173,158,11
418765,-552,104,16172,152,167,-3
419263,-512,120,16184,141,135,22
419761,-452,120,16252,151,170,-3
420259,-604,128,16164,167,138,7
420757,-436,132,16220,156,149,9
421255,-568,108,16024,144,173,18
421752,-552,52,16120,140,153,10
422260,-576,-12,16092,145,154,24
422761,-524,28,16216,175,152,2
423259,-412,104,16296,168,163,14
423756,-516,100,16236,165,156,18
424254,-496,172,16304,146,156,21
424756,-444,80,16396,150,147,12
425253,-444,180,16152,154,163,33
425751,-544,164,16128,139,113,37
426250,-444,136,16220,157,168,15
426747,-468,160,16108,161,151,-11
427245,-552,52,16084,140,164,11
427743,-432,228,16080,146,149,9
428241,-464,136,16272,154,144,16
428739,-440,64,16212,156,152,2
429237,-580,88,16096,119,164,-2
429734,-604,144,16252,128,165,4
430232,-500,164,16180,174,168,39
430731,-528,128,16224,156,147,13
431228,-444,156,16156,147,146,23
431726,-688,72,16216,149,133,-14
432228,-560,104,16160,155,141,0
432726,-468,200,16140,152,147,-5
433223,-572,32,16196,158,135,6
433721,-516,112,16152,151,157,25
434219,-460,124,16116,138,156,13
434717,-728,184,16264,159,157,8
435215,-380,124,16244,131,155,32
435713,-580,128,16012,151,148,6
436210,-396,144,16056,144,170,13
436708,-552,80,16260,149,134,14
437207,-568,72,16252,143,158,17
437704,-496,144,16060,144,155,1
438202,-584,212,16236,130,142,22
438700,-380,148,16352,158,147,28
439198,-500,112,16152,149,140,-4
439699,-560,96,16192,138,131,-4
440197,-556,124,16488,133,166,6
440695,-524,68,16200,158,152,6
441193,-500,120,16172,151,158,24
441691,-448,144,16168,146,137,9
442188,-532,120,16224,131,161,9
442686,-588,128,16196,145,132,29
443185,-436,176,16264,150,156,16
443682,-572,100,16024,152,171,13
444180,-572,188,16272,155,156,3
444678,-520,84,16200,142,147,16
445175,-540,84,16260,134,159,12
445674,-472,192,16220,144,141,16
446172,-588,80,16248,151,182,11
446669,-528,172,16168,157,161,17
447167,-520,164,16156,158,145,26
447669,-532,144,16288,142,140,6
448166,-564,180,16276,158,163,11
448664,-464,124,16152,153,149,-5
449163,-572,116,16352,133,132,5
449660,-508,72,16168,132,155,31
450158,-484,192,16296,132,141,11
450656,-480,120,16172,134,181,19
451153,-580,-20,16224,158,141,28
451652,-464,96,16148,159,137,29
452150,-536,148,16088,154,143,5
452647,-540,144,16184,147,152,18
453145,-608,40,16232,150,155,12
453643,-520,92,16360,139,168,19
454141,-616,-24,16372,149,147,12
454639,-544,48,16376,152,167,9
455141,-556,-40,16276,151,149,-4
455639,-632,32,16248,167,142,-1
456136,-496,188,16236,129,162,9
456634,-432,104,16220,134,142,13
457132,-524,140,16260,166,138,10
457630,-404,104,16112,146,171,30
458128,-504,92,16316,145,154,22
458626,-548,176,16172,163,150,50
459123,-496,68,16108,169,153,10
459621,-588,104,16276,166,153,24
460120,-468,136,16216,156,171,7
460617,-524,176,16288,152,150,17
461115,-544,140,16340,154,167,5
461613,-444,172,16300,152,157,23
462110,-468,20,16028,165,165,-4
462612,-572,76,16276,126,142,20
463110,-484,40,16232,161,158,16
463608,-456,116,16156,151,160,3
464106,-572,92,16308,135,162,1
464604,-692,80,16060,154,135,14
465101,-484,68,16024,161,140,18
465599,-580,160,16200,157,164,2
466097,-556,20,16208,146,154,22
466595,-572,116,16128,156,141,15
467093,-484,112,16052,148,159,21
467591,-576,160,16276,138,161,25
468088,-544,144,16400,159,147,26
468587,-460,88,16316,143,152,15
469085,-532,44,16176,157,148,12
469582,-444,144,16360,151,144,29
470080,-524,192,16296,130,166,-1
470582,-544,44,16152,137,159,25
471079,-608,120,16228,148,160,32
471577,-396,96,16076,141,148,5
472075,-512,156,16100,151,160,-3
472573,-532,44,16200,150,166,16
473071,-392,132,16304,133,156,9
473569,-428,160,16080,150,147,-4
474066,-552,164,16296,156,167,20
474565,-504,88,16124,167,159,23
475063,-552,104,16252,145,149,11
475560,-504,164,16332,159,139,-3
476058,-496,140,16200,160,149,42
476556,-480,176,16112,147,137,22
477054,-640,152,16192,158,155,6
477552,-580,116,16108,156,166,8
478053,-580,68,16336,135,151,14
478552,-520,152,16120,139,162,-1
479049,-480,12,16068,156,163,6
479547,-600,136,16144,161,145,20
480045,-408,212,16220,150,162,28
480542,-544,64,16124,149,138,19
481041,-568,120,16228,143,176,17
481539,-496,128,16140,157,152,-13
482036,-456,132,16320,155,165,22
482544,-576,220,16192,136,156,-6
483045,-528,60,16028,145,149,-9
483543,-552,112,16352,136,158,-14
484040,-448,68,16308,137,166,-14
484538,-568,184,16188,155,150,32
485037,-560,104,16196,149,160,14
485537,-572,196,16312,124,165,29
486035,-488,92,16260,138,167,12
486534,-372,160,16188,149,165,10
487031,-512,124,16188,160,138,20
487529,-580,136,16220,156,171,29
488027,-536,108,16244,144,155,14
488524,-500,100,16292,144,139,11
489023,-672,-24,16356,157,155,26
489521,-524,116,16188,154,144,3
490018,-592,84,16408,155,175,33
490516,-520,76,16160,146,147,15
491015,-580,124,16312,158,146,10
491512,-520,36,16220,150,154,37
492010,-656,136,16072,160,163,31
492508,-540,120,16140,162,144,0
493029,-492,168,16232,155,167,7
493527,-464,124,16284,141,166,36
494024,-520,124,16304,142,165,43
494522,-648,24,16244,155,133,34
495021,-520,148,16132,156,173,-4
495518,-420,96,16328,148,171,23
496016,-472,76,16164,145,132,15
496514,-580,116,16172,159,170,30
497011,-476,152,16164,147,139,28
497510,-536,172,16216,153,143,-13
498008,-564,160,16212,149,185,29
498505,-452,88,16324,142,159,41
499003,-420,152,16196,166,129,-9
499502,-568,88,16216,171,146,11
499999,-580,92,16228,145,160,37
500497,-580,148,16264,150,154,7
501000,-404,124,16304,143,166,-6
501497,-672,24,16288,155,157,15
501995,-596,172,16296,147,136,-7
502493,-568,144,16112,126,153,-2
502991,-552,68,16156,141,162,19
503489,-560,88,16268,164,145,19
503987,-488,160,16244,167,153,10
504484,-416,188,16356,138,148,24
504982,-560,112,16244,150,168,16
505481,-564,104,16124,149,157,-22
505978,-564,124,16100,143,169,10
506476,-556,140,16240,141,140,18
506974,-564,204,16104,156,142,14
507472,-476,112,16224,153,158,24
507970,-500,132,16248,149,162,46
508471,-544,96,16372,166,153,27
508969,-612,168,16208,143,159,30
509467,-564,160,16256,158,153,21
509965,-476,112,16372,136,146,8
510462,-508,56,16324,142,149,32
510961,-520,112,16220,163,133,24
511459,-484,92,16116,145,146,21
511956,-400,140,16200,140,145,16
512454,-568,92,16208,139,157,12
512952,-532,160,16164,147,152,11
513451,-576,184,16084,155,136,39
513948,-576,100,16340,167,150,7
514446,-536,228,16256,150,158,15
514944,-396,152,16140,140,144,38
515441,-464,144,16248,166,147,41
515943,-432,76,16328,156,158,-9
516441,-752,96,16076,138,162,23
516939,-516,164,16280,155,140,3
517437,-484,100,16196,147,150,16
517935,-492,96,16168,171,164,17
518432,-532,108,16184,164,149,18
518930,-572,200,16280,134,132,7
519429,-492,28,16168,152,153,5
519926,-572,140,16288,150,151,22
520424,-568,120,16164,138,186,3
520922,-396,204,16176,136,137,25
521419,-496,168,16108,152,163,15
521918,-540,164,16140,154,150,-8
522416,-608,112,16164,167,142,8
522913,-496,120,16316,163,159,28
523415,-504,140,16228,149,156,-15
523913,-484,156,16228,164,159,-3
524410,-600,136,16396,144,149,33
524908,-548,160,16320,157,158,16
525407,-520,104,16164,138,155,6
525904,-456,152,16284,132,181,1
526402,-580,136,16224,142,159,7
526900,-520,120,16300,140,151,13
527397,-496,116,16112,137,148,17
527896,-548,188,16196,163,138,-3
528394,-632,36,16304,149,162,-17
528891,-508,108,16176,145,167,17
529389,-384,80,16088,155,173,24
529887,-572,40,16064,160,154,21
530385,-596,100,16152,163,169,33
530883,-488,80,16124,141,154,5
531384,-468,144,16200,133,152,19
531883,-572,124,16208,152,142,6
532380,-536,96,16220,153,141,7
532878,-496,80,16360,141,141,6
533376,-468,100,16204,162,152,26
533873,-580,120,16388,137,160,24
534372,-624,112,16172,134,142,-12
534870,-432,152,16276,157,166,-8
535367,-520,120,16344,146,142,18
535865,-544,120,16180,159,149,21
536364,-456,176,16328,142,152,19
536861,-424,148,16276,132,154,16
537359,-508,224,16348,157,148,21
537857,-524,188,16156,166,132,-1
538354,-432,60,16236,136,186,8
538856,-444,144,16204,141,146,19
539354,-608,180,16116,143,152,-8
539852,-444,140,16096,154,156,17
540350,-452,160,16144,150,163,29
540848,-480,140,16268,146,160,9
541345,-556,60,16220,158,147,13
541843,-528,104,16240,171,158,24
542342,-372,80,16288,136,153,16
542850,-408,148,16132,150,170,5
543349,-480,124,16152,165,136,3
543848,-512,160,16204,136,159,20
544346,-524,160,16260,159,141,-5
544843,-484,120,16320,153,138,5
545341,-496,60,16096,147,154,23
545840,-548,136,16308,153,156,2
546340,-424,120,16268,145,163,31
546838,-396,136,16320,155,150,13
547337,-476,84,16236,148,127,15
547834,-532,172,16228,131,129,41
548332,-552,152,16356,166,119,20
548830,-552,164,16260,154,157,-6
549327,-656,140,16300,158,159,-12
549826,-508,208,16312,152,141,4
550324,-496,144,16184,136,156,19
550821,-500,108,16324,152,154,4
551319,-440,160,16356,148,155,3
551817,-540,160,16176,156,124,29
552315,-588,108,16200,157,149,9
552813,-476,20,16232,155,148,3
553311,-480,88,16200,160,152,20
553812,-528,136,16296,139,136,-6
554310,-464,104,16292,139,153,17
554808,-708,28,16232,144,139,34
555305,-556,104,16280,142,172,-14
555804,-468,172,16164,143,143,12
556302,-564,76,16212,138,145,3
556800,-552,32,16292,159,133,36
557297,-532,132,16148,150,162,2
557795,-484,240,16232,142,148,21
558294,-544,208,16128,152,155,9
558791,-544,72,16236,158,175,14
559289,-464,168,16220,139,144,13
559787,-356,112,16240,132,129,7
560284,-400,156,16328,140,156,16
560783,-552,76,16176,159,155,32
561281,-508,136,16340,158,157,24
561782,-664,160,16336,155,153,13
562280,-544,172,16180,160,144,11
562778,-424,124,16172,155,174,17
563275,-684,52,16156,137,145,2
563773,-460,128,16136,147,173,40
564272,-428,196,16168,144,144,20
564769,-496,148,16320,161,165,17
565267,-636,156,16224,154,167,0
565765,-520,164,16376,156,172,28
566262,-484,132,16144,138,153,3
566761,-520,132,16248,150,161,-8
567259,-524,60,16188,171,162,35
567756,-464,128,16140,145,152,32
568254,-396,168,16200,143,151,17
568753,-548,232,16256,133,161,27
569253,-540,96,16220,138,162,29
569751,-484,116,16300,151,147,28
570250,-444,84,16316,161,155,13
570747,-392,44,16308,157,149,27
571245,-580,140,16152,162,157,9
571743,-516,156,16288,140,136,10
572240,-532,180,16220,138,148,27
572739,-484,100,16196,145,138,9
573237,-700,100,16216,153,152,-3
573734,-556,52,16292,150,135,17
574232,-412,136,16180,156,136,21
574730,-552,96,16268,148,177,35
575228,-556,112,16220,138,140,-7
575726,-504,176,16164,164,140,18
576224,-412,52,16272,159,159,27
576726,-564,76,16304,156,138,5
577223,-492,52,16364,160,158,5
577721,-560,144,16136,161,152,-23
578219,-520,64,16204,142,164,5
578717,-388,120,16216,167,151,21
579215,-472,172,16216,154,175,10
579713,-624,148,16292,158,131,14
580210,-432,116,16296,153,172,4
580708,-380,52,16288,145,141,38
581207,-532,112,16176,141,158,22
581704,-620,216,16108,143,125,1
582202,-444,132,16148,146,151,5
582700,-444,172,16176,144,149,16
583197,-616,124,16264,148,157,22
583696,-456,236,16240,159,153,30
584194,-324,12,16224,167,135,-4
584694,-468,100,16272,148,159,19
585193,-568,68,16192,159,160,11
585691,-520,92,16348,137,163,11
586188,-508,192,16356,163,149,13
586686,-596,136,16228,169,145,14
587185,-556,28,16160,148,141,9
587682,-436,180,16292,141,159,24
588180,-664,120,16180,151,151,17
588678,-592,128,16084,155,154,11
589175,-436,152,16220,143,133,-1
589674,-548,100,16296,157,140,22
590172,-556,52,16072,152,172,30
590669,-532,136,16144,153,142,8
591167,-372,56,16192,146,157,14
591665,-496,176,16160,142,166,9
592166,-420,120,16228,163,170,28
592664,-552,104,16312,144,144,13
593162,-520,28,16164,173,146,12
593660,-400,172,16184,139,132,-10
594158,-556,96,16268,145,134,2
594656,-504,124,16084,132,163,16
595153,-444,56,16348,140,160,16
595652,-516,160,16428,151,163,5
596150,-504,84,16316,167,142,12
596647,-456,112,16344,151,144,9
597145,-424,84,16212,173,138,9
597643,-564,136,16248,146,159,22
598141,-480,148,16324,151,154,19
598639,-572,68,16224,142,153,-5
599137,-524,180,16224,124,168,4
599639,-456,152,16148,151,157,13
600136,-444,36,16260,135,160,37
600634,-536,76,16188,138,153,-4
601132,-556,-164,16140,140,192,-19
601629,-64,-40,16256,137,139,3
602128,-476,240,16384,109,152,11
602626,-624,132,16248,142,162,2
603133,-496,92,16124,140,153,2
603633,-484,72,16220,141,152,33
604132,-616,28,16268,159,158,-17
604630,-488,136,16200,164,158,11
605127,-572,24,16304,149,136,8
605625,-416,252,16196,158,163,20
606123,-432,88,16360,143,164,15
606621,-600,180,16192,138,134,-1
607119,-476,240,16200,157,147,16
607620,-456,96,16232,128,140,8
608118,-372,132,16240,144,161,13
608616,-496,16,16280,150,164,14
609114,-608,148,16224,154,165,13
609611,-416,-160,16056,142,147,45
610109,-360,324,16064,152,178,24
610608,-696,132,16420,141,162,-3
611105,-544,44,16284,158,127,7
611603,-576,160,16220,138,132,-10
612101,-476,180,16284,152,163,28
612599,-516,60,16292,170,150,8
613097,-552,108,16148,159,165,21
613595,-444,144,16172,149,174,12
614092,-488,104,16112,171,155,-2
614590,-504,72,16096,158,147,20
615092,-624,116,16216,150,155,5
615589,-416,160,16360,148,159,14
616087,-432,96,16304,137,142,6
616586,-516,160,16348,159,159,4
617083,-560,44,16164,158,151,21
617581,-544,212,16328,160,136,22
618079,-584,160,16312,159,160,24
618576,-560,72,16180,156,142,2
619075,-544,244,16452,148,139,17
619573,-488,224,16320,152,169,15
620070,-536,180,16192,160,152,19
620568,-604,120,16156,154,139,27
621067,-560,144,16180,148,132,17
621564,-392,104,16288,155,147,9
622062,-548,116,16088,165,167,1
622564,-612,0,16212,158,137,2
623062,-624,192,16180,147,161,23
623559,-504,124,16196,154,149,1
624057,-488,120,16284,148,141,24
624555,-500,60,16208,152,147,14
625053,-460,224,16336,149,175,-17
625551,-464,120,16240,159,170,14
626049,-532,120,16192,135,158,3
626546,-548,168,16396,173,136,16
627044,-508,20,16284,143,154,9
627543,-484,84,16168,161,162,4
628040,-528,80,16252,151,150,15
628538,-580,84,16212,152,151,10
629036,-496,92,16228,145,149,10
629533,-540,72,16328,162,159,8
630032,-604,36,16356,165,162,24
630533,-568,24,16124,159,154,-2
631030,-432,164,16132,169,151,-13
631529,-432,128,16184,142,165,15
632027,-620,56,16160,142,149,23
632524,-600,136,16160,150,155,12
633022,-432,96,16228,145,178,25
633520,-484,92,16252,165,128,15
634018,-592,28,16200,139,151,14
634516,-624,180,16224,161,155,9
635014,-420,184,16208,145,164,22
635511,-504,248,16396,152,154,13
636010,-612,156,16288,156,150,11
636508,-512,120,16300,151,150,25
637005,-528,140,16224,154,159,12
637503,-528,120,16232,141,154,6
638005,-520,116,16360,149,162,13
638502,-452,80,16240,133,165,19
639000,-468,172,16296,145,158,15
639498,-424,100,16216,153,158,-5
639996,-544,116,16280,167,153,9
640494,-556,84,16212,142,172,-5
640992,-556,156,16112,157,148,6
641489,-404,180,16180,156,163,15
641988,-496,176,16188,139,175,1
642486,-416,180,16340,150,156,3
642983,-416,136,16120,162,154,16
643481,-508,64,16304,166,167,-7
643979,-576,108,15860,163,181,3
644477,-372,88,16440,149,177,19
644975,-508,112,16180,138,150,11
645476,-536,60,16256,161,179,9
645975,-404,168,16288,151,175,14
646472,-616,88,16192,143,161,11
646970,-256,164,16132,155,122,12
647468,-444,84,16076,146,153,19
647965,-756,156,16440,132,122,3
648464,-808,132,16248,174,190,32
648962,-448,148,16100,154,158,6
649459,-536,156,16240,149,133,18
649957,-636,-4,16184,143,128,6
650455,-492,144,16136,159,178,9
650953,-596,228,16316,153,170,9
651451,-616,20,16168,131,154,11
651949,-540,128,16108,147,150,6
652446,-396,248,16216,153,144,23
652944,-400,156,16208,159,142,24
653446,-512,-16,16220,155,148,13
653943,-432,208,16316,158,165,7
654441,-544,168,16184,153,160,1
654940,-448,204,16244,183,154,16
655437,-628,120,16268,167,147,24
655935,-720,188,16116,144,148,-7
656433,-408,140,16152,126,129,37
656931,-460,140,16180,134,151,24
657429,-616,128,16228,145,162,21
657927,-492,68,16180,136,167,14
658424,-440,24,16252,141,165,7
658922,-620,48,16172,159,177,-3
659421,-792,200,16404,164,151,18
659918,-552,168,16184,153,152,30
660416,-556,52,16116,153,158,31
660918,-660,172,16232,142,159,16
661415,-612,152,16200,151,147,14
661913,-540,144,16160,149,170,-7
662411,-584,96,16196,165,147,-1
662908,-556,80,16160,161,167,-1
663416,-628,156,16216,134,150,18
663917,-548,112,16160,148,165,27
664415,-556,164,16108,145,138,3
664912,-436,156,16312,131,165,12
665411,-640,92,16128,145,128,3
665909,-480,120,16080,152,125,49
666406,-548,184,16656,127,147,-1
666904,-492,108,16120,154,159,46
667402,-452,112,16136,167,144,0
667900,-504,100,16112,159,146,28
668401,-572,312,16580,110,115,32
668900,-648,188,16300,151,147,24
669398,-808,96,16156,168,151,6
669895,-588,144,16144,148,154,2
670393,-380,136,16200,144,142,-4
670891,-600,164,16320,154,159,-3
671389,-524,96,16164,156,173,28
671887,-536,76,16224,157,159,21
672385,-620,168,16456,140,140,17
672882,-548,56,16216,158,156,-8
673380,-600,56,16388,154,163,6
673879,-544,212,16272,171,173,26
674376,-620,212,16180,151,143,24
674874,-456,-36,16188,188,144,8
675372,-468,28,16192,166,190,5
675873,-536,396,16172,138,116,31
676371,-484,36,16144,158,137,23
676869,-688,172,16192,121,138,26
677366,-632,72,16160,137,124,31
677865,-544,164,16460,162,199,17
678363,-612,128,16320,151,162,20
678860,-680,136,16128,152,158,19
679358,-608,-24,16296,128,147,-4
679857,-604,84,16392,136,150,13
680354,-712,288,16212,140,165,15
680852,-428,104,16052,132,181,13
681350,-608,124,16376,149,123,8
681847,-704,256,16248,136,145,21
682346,-632,108,16236,151,189,4
682844,-652,28,16516,185,88,12
683341,-648,36,16232,158,153,14
683843,-400,284,16532,167,180,-22
684341,-592,144,16408,135,110,38
684838,-508,332,16228,184,188,27
685336,-644,100,16020,154,129,13
685835,-664,68,16272,133,211,42
686332,-520,68,15948,157,148,15
686830,-472,84,16220,171,154,9
687328,-772,80,16344,176,117,28
687825,-740,68,16060,127,136,20
688324,-868,36,16584,186,106,24
688822,-508,148,16168,155,143,20
689319,-688,-40,16020,154,105,24
689817,-432,264,16288,165,170,35
690315,-404,20,16248,143,182,28
690813,-672,-64,16180,175,126,19
691314,-480,104,16140,156,143,18
691812,-480,184,16188,155,158,7
692311,-348,-20,15960,129,116,9
692808,-712,72,16108,141,136,0
693306,-488,196,16268,161,182,-2
693804,-628,108,16132,150,148,3
694301,-652,152,16304,164,149,18
694800,-592,252,16544,131,168,21
695298,-552,60,16260,149,151,24
695795,-560,124,16208,149,133,9
696293,-700,100,16212,140,145,10
696792,-648,152,16284,153,130,19
697289,-284,16,15956,127,145,2
697787,-500,68,16216,155,180,-31
698285,-580,144,16240,132,125,18
698786,-516,108,16172,159,150,18
699284,-564,184,16136,152,170,19
699782,-596,180,16276,143,143,4
700279,-628,104,16216,155,150,24
700778,-616,144,16332,145,155,15
701276,-704,32,15904,158,138,27
701773,-464,92,16240,150,173,-18
702271,-428,140,16216,145,117,26
702769,-736,132,16044,141,117,-3
703267,-532,-24,16244,160,161,-7
703765,-532,144,16168,154,130,33
704263,-484,8,15932,188,161,30
704760,-608,88,16252,145,158,8
705258,-796,240,16244,140,150,27
705757,-544,64,15760,158,137,10
706254,-224,216,16336,152,238,12
706756,-528,160,16196,154,168,21
707254,-604,148,16644,117,222,2
707751,-576,276,16392,162,165,3
708249,-532,124,16468,129,126,22
708747,-672,108,16188,158,237,11
709245,-408,220,16272,149,206,25
709743,-276,260,16572,100,245,13
710241,-524,152,16132,154,177,5
710738,-768,148,16264,136,127,-3
711236,-504,224,16572,140,144,8
711735,-652,80,16064,146,138,3
712232,-680,92,16016,143,162,28
712730,-588,120,16244,153,159,33
713228,-528,108,16272,143,165,25
713726,-556,92,16356,147,121,1
714227,-660,80,16260,135,133,23
714725,-588,196,16220,157,181,6
715224,-716,132,16116,162,171,21
715721,-632,292,16336,148,156,12
716219,-456,152,16192,146,131,30
716717,-528,112,16048,135,173,-7
717214,-552,88,16212,148,146,24
717713,-724,112,16228,132,141,-4
718211,-776,212,16368,153,201,13
718708,-792,104,16044,197,119,-5
719206,-668,136,16084,136,147,17
719704,-700,128,16076,166,122,14
720202,-484,180,16368,161,141,24
720700,-580,92,16320,157,158,31
721198,-592,136,16192,143,173,3
721699,-648,244,16064,144,190,18
722197,-592,252,16000,172,24,12
722695,-592,96,16212,155,137,16
723192,-368,116,16068,151,157,19
723700,-668,212,16516,123,131,23
724201,-680,48,16156,135,160,2
724699,-508,116,16084,149,184,33
725196,-712,72,16164,129,100,10
725695,-572,-40,16244,138,146,1
726193,-680,4,16252,154,132,29
726690,-668,144,16056,146,180,14
727188,-632,40,16332,148,170,11
727686,-572,160,16280,132,141,22
728184,-548,280,16160,144,159,5
728682,-356,-16,16176,149,148,42
729183,-616,264,16352,132,136,4
729681,-364,116,15912,157,135,-3
730179,-596,184,16328,164,181,28
730677,-460,-52,16116,118,190,14
731174,-404,160,16144,138,142,-8
731672,-732,268,16292,139,109,16
732171,-604,36,16288,154,155,-3
732668,-560,156,15920,183,127,17
733166,-672,196,16356,169,144,15
733664,-644,128,16328,139,154,15
734161,-780,180,16520,146,143,41
734660,-580,60,16304,136,126,-8
735158,-452,20,15872,171,202,15
735655,-820,-16,16356,151,112,-2
736153,-672,356,16472,165,132,5
736652,-492,72,16148,150,155,0
737153,-500,308,16220,160,152,9
737650,-672,36,16292,155,137,19
738149,-584,216,16220,143,127,27
738647,-552,140,16216,143,141,-7
739144,-588,164,16164,163,168,17
739642,-560,0,16100,158,150,14
740140,-584,188,16312,135,139,-6
740638,-620,128,16460,169,136,4
741136,-644,108,16104,171,145,8
741634,-608,28,16240,144,156,9
742131,-676,12,16288,158,164,29
742629,-468,40,16236,154,166,-3
743128,-552,92,16072,158,148,6
743625,-556,28,16124,154,152,17
744123,-584,240,16264,152,168,15
744625,-560,136,16680,133,112,34
745122,-556,20,16220,171,192,45
745620,-348,184,16332,143,146,22
746118,-784,32,16048,170,78,30
746615,-780,96,16172,149,128,-4
747114,-584,196,16180,160,128,22
747612,-672,-120,15780,195,135,26
748109,-548,108,16332,147,132,14
748607,-512,236,16124,149,150,15
749105,-800,208,16412,159,171,8
749603,-476,264,16240,144,138,29
750101,-472,264,16096,161,142,33
750599,-924,-12,15636,189,109,11
751096,-544,56,16308,135,163,13
751595,-600,160,16224,142,155,21
752096,-728,52,16252,141,164,16
752593,-636,192,16244,149,146,15
753092,-540,156,16320,161,127,17
753590,-624,156,16308,141,131,3
754087,-604,116,16152,160,158,39
754585,-700,136,16288,139,165,34
755084,-604,56,16160,161,156,15
755581,-556,36,16196,153,134,33
756079,-604,216,16248,144,141,0
756577,-732,8,16112,144,162,-5
757074,-660,160,16304,131,122,-3
757572,-704,112,16248,155,180,24
758071,-564,80,16300,165,167,16
758568,-604,132,16060,154,179,-9
759066,-576,32,16380,170,184,15
759564,-440,-12,16256,135,104,6
760066,-636,56,16184,152,92,21
760563,-604,72,16216,157,151,15
761061,-472,4,16252,107,143,-18
761560,-468,192,16236,148,143,4
762057,-592,8,16472,159,155,11
762555,-476,-8,16376,153,187,13
763053,-572,184,16004,156,146,13
763550,-580,120,16388,152,146,-9
764049,-552,180,16288,130,162,23
764547,-500,128,16176,172,153,7
765044,-524,156,16380,136,141,21
765542,-732,208,16140,134,144,11
766040,-624,24,16288,161,177,19
766538,-492,20,16088,150,164,22
767036,-384,12,16160,165,145,10
767537,-364,68,16300,152,140,3
768035,-568,124,16176,169,178,21
768533,-564,76,16180,170,166,23
769031,-396,112,16208,168,166,24
769528,-508,92,15988,145,165,33
770026,-532,156,16152,153,177,28
770525,-616,228,16284,144,149,-14
771022,-520,312,16488,153,120,0
771520,-680,-24,16132,141,162,-26
772018,-592,56,16060,140,151,7
772516,-472,244,16300,154,181,6
773014,-436,-60,16064,151,173,-22
773512,-568,232,16264,140,161,22
774009,-556,192,16248,146,162,33
774507,-484,144,16264,139,157,22
775009,-528,32,16364,120,158,24
775506,-628,148,16148,148,159,9
776004,-576,12,16252,158,115,14
776503,-852,56,16208,124,143,27
777000,-900,212,16288,155,97,13
777498,-752,104,16312,178,200,6
777996,-568,164,16152,162,157,13
778494,-800,184,16032,143,144,25
778992,-748,144,16408,127,144,5
779490,-556,64,16060,137,182,3
779987,-696,164,16184,144,132,23
780485,-464,192,16188,139,129,15
780984,-596,88,16408,131,137,-9
781481,-488,184,16132,173,160,3
781979,-540,152,16124,120,125,22
782477,-456,28,16224,135,139,22
782979,-576,208,16044,156,147,4
783476,-784,-88,16216,145,148,11
783984,-484,136,16152,151,160,26
784485,-712,84,16184,161,153,30
784983,-532,180,16220,152,159,17
785480,-756,108,16316,138,143,-17
785978,-604,192,16296,166,146,-5
786476,-608,56,16352,136,165,27
786974,-600,104,16188,156,160,-10
787472,-504,-16,16172,145,172,27
787970,-636,20,15864,150,137,31
788467,-556,180,16184,162,171,-15
788965,-604,44,16320,167,147,8
789464,-672,144,16592,133,137,26
789961,-576,216,16140,150,129,1
790462,-788,284,16460,151,160,13
790961,-676,336,16456,96,167,7
791458,-484,64,16132,152,175,19
791956,-344,192,16444,130,226,0
792454,-456,188,16232,141,146,30
792952,-504,164,16068,155,156,1
793450,-644,48,16248,139,154,22
793948,-668,-112,15732,143,112,18
794445,-720,76,16208,157,145,8
794943,-576,136,16168,143,148,11
795442,-612,192,16180,149,163,7
795939,-588,-52,16176,150,175,19
796437,-580,272,16176,170,176,7
796935,-684,-100,16340,172,138,19
797432,-552,192,16136,147,97,36
797934,-408,112,16620,149,177,7
798432,-452,84,16436,159,139,29
798929,-580,140,16328,148,144,11
799428,-532,56,16380,150,155,31
799926,-520,60,16228,154,143,31
800423,-548,24,16224,150,137,14
800921,-408,212,16228,132,163,24
801419,-520,68,16304,154,172,9
801917,-496,196,16260,150,137,26
802415,-524,80,16400,132,165,24
802913,-520,128,16396,154,157,23
803410,-504,128,16220,152,156,29
803909,-492,156,16244,143,150,9
804407,-376,72,16424,135,146,10
804904,-1508,788,16244,175,42,32
805402,-516,148,16248,153,152,33
805904,-324,196,16368,145,170,32
806402,-544,40,16156,159,144,12
806899,-500,160,16264,159,149,-5
807397,-588,116,16232,154,163,6
807896,-516,112,16276,156,159,18
808393,-512,8,16272,135,143,0
808891,-564,32,16144,150,151,15
809389,-496,156,16188,133,161,31
809886,-568,64,16188,146,166,8
810385,-496,92,16252,145,139,8
810883,-584,88,16232,149,137,9
811380,-420,96,16216,153,179,24
